id,sales_person,country,product,amount,boxes_shipped,first_name,last_name,sale_date,run_id,file_name,file_type,created_at,modified_at
1939,Brien Boise,India,70% Dark Bites,4641.0,413,Brien,Boise,2022-04-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1940,Jehu Rudeforth,Canada,White Choc,4627.0,136,Jehu,Rudeforth,2022-01-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1941,Andria Kimpton,Australia,Almond Choco,3192.0,175,Andria,Kimpton,2022-04-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1942,Dotty Strutley,Canada,After Nines,252.0,237,Dotty,Strutley,2022-01-17,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1943,Karlen McCaffrey,USA,Eclairs,868.0,125,Karlen,McCaffrey,2022-08-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1944,Karlen McCaffrey,Canada,Fruit & Nut Bars,210.0,16,Karlen,McCaffrey,2022-06-02,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1945,Gunar Cockshoot,USA,85% Dark Bars,7007.0,135,Gunar,Cockshoot,2022-06-30,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1946,Dotty Strutley,New Zealand,Raspberry Choco,5845.0,91,Dotty,Strutley,2022-02-10,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1947,Marney O'Breen,Canada,Caramel Stuffed Bars,1372.0,614,Marney,O'Breen,2022-02-23,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1948,Dennison Crosswaite,India,Organic Choco Syrup,8428.0,216,Dennison,Crosswaite,2022-01-27,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1949,Camilla Castle,UK,Mint Chip Choco,4977.0,317,Camilla,Castle,2022-05-26,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1950,Brien Boise,USA,70% Dark Bites,1694.0,21,Brien,Boise,2022-04-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1951,Madelene Upcott,Australia,99% Dark & Pure,4326.0,154,Madelene,Upcott,2022-08-01,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1952,Mallorie Waber,Australia,Eclairs,9527.0,222,Mallorie,Waber,2022-08-22,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1953,Marney O'Breen,India,99% Dark & Pure,10766.0,157,Marney,O'Breen,2022-07-22,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1954,Husein Augar,USA,Fruit & Nut Bars,1288.0,27,Husein,Augar,2022-04-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1955,Kelci Walkden,Australia,Almond Choco,4879.0,350,Kelci,Walkden,2022-05-30,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1956,Ches Bonnell,USA,Milk Bars,2408.0,157,Ches,Bonnell,2022-07-21,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1957,Jan Morforth,UK,Caramel Stuffed Bars,3094.0,468,Jan,Morforth,2022-08-02,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1958,Brien Boise,New Zealand,70% Dark Bites,7231.0,130,Brien,Boise,2022-06-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1959,Oby Sorrel,India,85% Dark Bars,8981.0,130,Oby,Sorrel,2022-07-05,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1960,Kaine Padly,New Zealand,Smooth Sliky Salty,7.0,518,Kaine,Padly,2022-04-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1961,Gigi Bohling,Australia,70% Dark Bites,1372.0,105,Gigi,Bohling,2022-08-18,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1962,Jan Morforth,UK,50% Dark Bites,5250.0,293,Jan,Morforth,2022-01-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1963,Gunar Cockshoot,Canada,White Choc,7560.0,15,Gunar,Cockshoot,2022-08-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1964,Jehu Rudeforth,Australia,Spicy Special Slims,5012.0,384,Jehu,Rudeforth,2022-01-13,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1965,Husein Augar,UK,Baker's Choco Chips,3038.0,135,Husein,Augar,2022-04-29,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1966,Rafaelita Blaksland,New Zealand,After Nines,1099.0,92,Rafaelita,Blaksland,2022-07-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1967,Madelene Upcott,New Zealand,Mint Chip Choco,7413.0,4,Madelene,Upcott,2022-03-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1968,Madelene Upcott,UK,70% Dark Bites,5397.0,239,Madelene,Upcott,2022-02-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1969,Barr Faughny,Australia,Organic Choco Syrup,2303.0,33,Barr,Faughny,2022-01-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1970,Beverie Moffet,New Zealand,Drinking Coco,1141.0,518,Beverie,Moffet,2022-01-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1971,Beverie Moffet,India,Eclairs,10325.0,147,Beverie,Moffet,2022-06-09,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1972,Andria Kimpton,India,Eclairs,2149.0,84,Andria,Kimpton,2022-05-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1973,Gigi Bohling,UK,85% Dark Bars,12362.0,94,Gigi,Bohling,2022-06-23,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1974,Roddy Speechley,UK,Raspberry Choco,12635.0,194,Roddy,Speechley,2022-01-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1975,Dotty Strutley,UK,Mint Chip Choco,2443.0,216,Dotty,Strutley,2022-07-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1976,Barr Faughny,Canada,Drinking Coco,6237.0,247,Barr,Faughny,2022-04-18,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1977,Oby Sorrel,USA,Milk Bars,1736.0,79,Oby,Sorrel,2022-06-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1978,Oby Sorrel,UK,Orange Choco,7315.0,237,Oby,Sorrel,2022-04-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1979,Curtice Advani,Canada,Peanut Butter Cubes,4935.0,63,Curtice,Advani,2022-05-19,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1980,Gigi Bohling,India,White Choc,1393.0,172,Gigi,Bohling,2022-04-13,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1981,Husein Augar,Canada,Choco Coated Almonds,3381.0,408,Husein,Augar,2022-08-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1982,Wilone O'Kielt,India,Choco Coated Almonds,2933.0,233,Wilone,O'Kielt,2022-08-22,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1983,Wilone O'Kielt,New Zealand,Baker's Choco Chips,3836.0,59,Wilone,O'Kielt,2022-04-22,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1984,Kaine Padly,UK,Choco Coated Almonds,8022.0,123,Kaine,Padly,2022-08-03,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1985,Dennison Crosswaite,New Zealand,Organic Choco Syrup,371.0,229,Dennison,Crosswaite,2022-01-04,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1986,Kelci Walkden,Canada,After Nines,16702.0,198,Kelci,Walkden,2022-01-13,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1987,Van Tuxwell,Australia,Baker's Choco Chips,13258.0,32,Van,Tuxwell,2022-05-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1988,Husein Augar,New Zealand,Peanut Butter Cubes,2058.0,236,Husein,Augar,2022-02-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1989,Kaine Padly,UK,Caramel Stuffed Bars,10192.0,67,Kaine,Padly,2022-05-20,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1990,Jehu Rudeforth,UK,Drinking Coco,7140.0,438,Jehu,Rudeforth,2022-02-03,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1991,Beverie Moffet,India,Manuka Honey Choco,9835.0,167,Beverie,Moffet,2022-05-06,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1992,Gunar Cockshoot,UK,Choco Coated Almonds,5775.0,135,Gunar,Cockshoot,2022-06-30,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1993,Gunar Cockshoot,UK,Smooth Sliky Salty,749.0,148,Gunar,Cockshoot,2022-03-22,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1994,Camilla Castle,Canada,Orange Choco,7770.0,54,Camilla,Castle,2022-02-17,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1995,Jehu Rudeforth,UK,85% Dark Bars,5502.0,64,Jehu,Rudeforth,2022-07-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1996,Oby Sorrel,UK,70% Dark Bites,6223.0,181,Oby,Sorrel,2022-03-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1997,Kelci Walkden,UK,99% Dark & Pure,3507.0,114,Kelci,Walkden,2022-08-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1998,Gigi Bohling,New Zealand,After Nines,5600.0,181,Gigi,Bohling,2022-01-21,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1999,Oby Sorrel,Australia,50% Dark Bites,721.0,151,Oby,Sorrel,2022-05-06,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2000,Oby Sorrel,Canada,50% Dark Bites,6615.0,137,Oby,Sorrel,2022-06-24,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2001,Barr Faughny,USA,White Choc,7420.0,163,Barr,Faughny,2022-05-05,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2002,Rafaelita Blaksland,New Zealand,99% Dark & Pure,3164.0,84,Rafaelita,Blaksland,2022-03-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2003,Curtice Advani,Australia,Caramel Stuffed Bars,9114.0,140,Curtice,Advani,2022-02-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2004,Curtice Advani,New Zealand,85% Dark Bars,5404.0,187,Curtice,Advani,2022-05-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2005,Barr Faughny,New Zealand,Smooth Sliky Salty,3990.0,169,Barr,Faughny,2022-01-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2006,Ches Bonnell,UK,85% Dark Bars,14924.0,12,Ches,Bonnell,2022-06-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2007,Dennison Crosswaite,Australia,Drinking Coco,7091.0,194,Dennison,Crosswaite,2022-07-13,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2008,Roddy Speechley,USA,Milk Bars,2807.0,252,Roddy,Speechley,2022-05-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2009,Jan Morforth,India,After Nines,6496.0,168,Jan,Morforth,2022-03-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2010,Gunar Cockshoot,USA,After Nines,3738.0,261,Gunar,Cockshoot,2022-08-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2011,Ches Bonnell,India,Orange Choco,1190.0,256,Ches,Bonnell,2022-02-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2012,Mallorie Waber,UK,Manuka Honey Choco,8379.0,43,Mallorie,Waber,2022-06-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2013,Barr Faughny,Australia,Raspberry Choco,9268.0,100,Barr,Faughny,2022-05-27,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2014,Wilone O'Kielt,USA,Drinking Coco,1029.0,98,Wilone,O'Kielt,2022-06-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2015,Wilone O'Kielt,India,Eclairs,3549.0,76,Wilone,O'Kielt,2022-02-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2016,Wilone O'Kielt,India,After Nines,12026.0,262,Wilone,O'Kielt,2022-08-04,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2017,Kelci Walkden,India,99% Dark & Pure,2303.0,244,Kelci,Walkden,2022-06-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2018,Gunar Cockshoot,Canada,Spicy Special Slims,13405.0,12,Gunar,Cockshoot,2022-04-05,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2019,Madelene Upcott,Canada,Peanut Butter Cubes,14763.0,113,Madelene,Upcott,2022-07-05,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2020,Kaine Padly,New Zealand,Eclairs,12894.0,48,Kaine,Padly,2022-01-20,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2021,Ches Bonnell,New Zealand,Drinking Coco,8302.0,131,Ches,Bonnell,2022-02-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2022,Curtice Advani,UK,Drinking Coco,455.0,174,Curtice,Advani,2022-07-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2023,Kelci Walkden,India,Raspberry Choco,8183.0,254,Kelci,Walkden,2022-06-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2024,Dotty Strutley,Australia,Choco Coated Almonds,1645.0,284,Dotty,Strutley,2022-04-13,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2025,Kaine Padly,UK,50% Dark Bites,3143.0,67,Kaine,Padly,2022-02-21,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2026,Roddy Speechley,Canada,Choco Coated Almonds,5873.0,249,Roddy,Speechley,2022-05-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2027,Ches Bonnell,India,50% Dark Bites,11298.0,313,Ches,Bonnell,2022-04-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2028,Oby Sorrel,Canada,Peanut Butter Cubes,12425.0,167,Oby,Sorrel,2022-06-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2029,Oby Sorrel,UK,White Choc,1715.0,286,Oby,Sorrel,2022-06-27,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2030,Barr Faughny,India,After Nines,8190.0,109,Barr,Faughny,2022-07-29,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2031,Wilone O'Kielt,Canada,Smooth Sliky Salty,4991.0,166,Wilone,O'Kielt,2022-06-02,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2032,Rafaelita Blaksland,India,Mint Chip Choco,15491.0,85,Rafaelita,Blaksland,2022-01-26,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2033,Rafaelita Blaksland,Canada,99% Dark & Pure,5096.0,142,Rafaelita,Blaksland,2022-03-02,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2034,Van Tuxwell,Australia,70% Dark Bites,7063.0,104,Van,Tuxwell,2022-01-10,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2035,Beverie Moffet,USA,70% Dark Bites,2275.0,115,Beverie,Moffet,2022-06-27,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2036,Barr Faughny,Canada,Orange Choco,7602.0,18,Barr,Faughny,2022-06-30,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2037,Roddy Speechley,Australia,85% Dark Bars,4200.0,80,Roddy,Speechley,2022-07-08,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2038,Oby Sorrel,India,Spicy Special Slims,11137.0,88,Oby,Sorrel,2022-06-08,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2039,Jan Morforth,UK,Manuka Honey Choco,3388.0,212,Jan,Morforth,2022-08-18,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2040,Kaine Padly,Australia,After Nines,6832.0,306,Kaine,Padly,2022-04-08,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2041,Wilone O'Kielt,Canada,Fruit & Nut Bars,3437.0,181,Wilone,O'Kielt,2022-08-08,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2042,Wilone O'Kielt,UK,Milk Bars,301.0,65,Wilone,O'Kielt,2022-08-26,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2043,Oby Sorrel,Canada,Fruit & Nut Bars,1869.0,158,Oby,Sorrel,2022-01-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2044,Dennison Crosswaite,USA,Baker's Choco Chips,17465.0,271,Dennison,Crosswaite,2022-08-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2045,Madelene Upcott,USA,Almond Choco,10143.0,24,Madelene,Upcott,2022-05-31,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2046,Van Tuxwell,New Zealand,50% Dark Bites,3626.0,10,Van,Tuxwell,2022-07-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2047,Karlen McCaffrey,Canada,Caramel Stuffed Bars,3346.0,304,Karlen,McCaffrey,2022-03-02,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2048,Madelene Upcott,Australia,Raspberry Choco,6321.0,88,Madelene,Upcott,2022-07-13,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2049,Rafaelita Blaksland,UK,Spicy Special Slims,9345.0,133,Rafaelita,Blaksland,2022-08-03,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2050,Curtice Advani,UK,Peanut Butter Cubes,15008.0,165,Curtice,Advani,2022-03-01,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2051,Kelci Walkden,New Zealand,White Choc,7609.0,150,Kelci,Walkden,2022-04-13,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2052,Beverie Moffet,Canada,Fruit & Nut Bars,10332.0,180,Beverie,Moffet,2022-02-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2053,Mallorie Waber,India,White Choc,819.0,213,Mallorie,Waber,2022-07-26,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2054,Brien Boise,UK,Drinking Coco,5754.0,133,Brien,Boise,2022-01-27,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2055,Jehu Rudeforth,India,Peanut Butter Cubes,28.0,446,Jehu,Rudeforth,2022-04-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2056,Oby Sorrel,USA,Almond Choco,6440.0,141,Oby,Sorrel,2022-05-19,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2057,Husein Augar,India,Eclairs,4956.0,58,Husein,Augar,2022-02-09,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2058,Brien Boise,UK,Spicy Special Slims,2352.0,58,Brien,Boise,2022-05-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
2059,Oby Sorrel,Australia,Manuka Honey Choco,3906.0,76,Oby,Sorrel,2022-01-26,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
